Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://api.kemet.com/component-edge/download/datasheet/C1206X155J5REC7210.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X155J5REC7210-ND","C1206X155J5REC7210","KEMET","KEMET","CAP CER 1206 1.5UF 50V X7R 5%","0","0.12197","0","8000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","1.5 µF","±5%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C1206X225J5REC7210.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X225J5REC7210-ND","C1206X225J5REC7210","KEMET","KEMET","CAP CER 1206 2.2UF 50V X7R 5%","0","0.12197","0","8000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","2.2 µF","±5%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C410C105K5R5TA7200","//media.digikey.com/Photos/Kemet%20Photos/MFG_C4x0Cxxxxxx5TAAUTO.jpg","C410C105K5R5TA7200-ND","C410C105K5R5TA7200","KEMET","KEMET","CAP CER 1UF 50V X7R AXIAL","0","0.1221","0","5000","Tape & Reel (TR)","AxiMax 400 Comm X7R","Active","1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C410C105M5R5TA7200","//media.digikey.com/Photos/Kemet%20Photos/MFG_C4x0Cxxxxxx5TAAUTO.jpg","C410C105M5R5TA7200-ND","C410C105M5R5TA7200","KEMET","KEMET","CAP CER 1UF 50V X7R AXIAL","0","0.1221","0","5000","Tape & Reel (TR)","AxiMax 400 Comm X7R","Active","1 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://api.kemet.com/component-edge/download/datasheet/C1206C155J5REC7800.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,80mm.jpg","C1206C155J5REC7800-ND","C1206C155J5REC7800","KEMET","KEMET","CAP CER 1206 1.5UF 50V X7R 5%","0","0.12355","0","2000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","1.5 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.passivecomponent.com/wp-content/uploads/datasheet/WTC_MLCC_General_Purpose.pdf","-","1292-1206B225M500CTTR-ND","1206B225M500CT","Walsin Technology Corporation","Walsin Technology Corporation","MLCC 2.2UF 50V X7R 1206","0","0.12355","0","2000","Tape & Reel (TR)","-","Active","2.2 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206C155K5REC7800","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,80mm.jpg","C1206C155K5REC7800-ND","C1206C155K5REC7800","KEMET","KEMET","CAP CER 1206 1.5UF 50V X7R 10%","0","0.12474","0","2000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","1.5 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206C155M5REC7800","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,80mm.jpg","C1206C155M5REC7800-ND","C1206C155M5REC7800","KEMET","KEMET","CAP CER 1206 1.5UF 50V X7R 20%","0","0.12474","0","2000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","1.5 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C1206X225K5RECAUTO7210.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X225K5RECAUTO7210-ND","C1206X225K5RECAUTO7210","KEMET","KEMET","CAP CER 1206 2.2UF 50V X7R 10%","0","0.12474","0","8000","Tape & Reel (TR)","ESD SMD Auto X7R","Active","2.2 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206C225M5REC7800","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,80mm.jpg","C1206C225M5REC7800-ND","C1206C225M5REC7800","KEMET","KEMET","CAP CER 1206 2.2UF 50V X7R 20%","0","0.12672","0","2000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","2.2 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCC.pdf","-","478-12065C225K4Z4ATR-ND","12065C225K4Z4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.12738","0","5000","Tape & Reel (TR)","FLEXITERM®","Active","2.2 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","-","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206X105K5REC7800","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,20mm.jpg","C1206X105K5REC7800-ND","C1206X105K5REC7800","KEMET","KEMET","CAP CER 1206 1UF 50V X7R 10%","0","0.12813","0","2500","Tape & Reel (TR)","ESD SMD Comm X7R","Active","1 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.047"" (1.20mm)","-","-"
"http://www.passivecomponent.com/wp-content/uploads/datasheet/WTC_MLCC_General_Purpose.pdf","-","1292-1210B105J500CTTR-ND","1210B105J500CT","Walsin Technology Corporation","Walsin Technology Corporation","MLCC 1UF 50V X7R 1210","0","0.1283","0","3000","Tape & Reel (TR)","-","Active","1 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.053"" (1.35mm)","-","-"
"-","//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric)-1,45mm.jpg","490-GRT21BR71H105KE01LTR-ND","GRT21BR71H105KE01L","Murata Electronics","Murata Electronics","CAP CER","0","0.12949","0","3000","Tape & Reel (TR)","GRT","Active","1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
