Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://www.vishay.com/docs/45199/vjcommercialseries.pdf","//media.digikey.com/renders/Vishay%20Vitramon%20Renders/Vishay%20-%20VJ1812.jpg","720-2087-2-ND,720-2087-1-ND,720-2087-6-ND","VJ1812Y105MXAAT","Vishay Vitramon","Vishay Vitramon","CAP CER 1UF 50V X7R 1812","1,823","1.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ","Active","1 µF","±20%","50V","X7R","-55°C ~ 150°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.086"" (2.18mm)","-","-"
"//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/NTS_NTF_Series_E1002W.pdf","//media.digikey.com/Renders/United%20Chemi-Con%20Renders/NTS-Series-1812(4532-Metric).jpg","565-4702-2-ND,565-4702-1-ND,565-4702-6-ND","KTS500B475M43N0T00","United Chemi-Con","United Chemi-Con","CAP CER 4.7UF 50V X7R 1812","1,718","1.57","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","NTS","Active","4.7 µF","±20%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.110"" (2.80mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//media.digikey.com/Renders/AVX%20Renders/1210-(3225-Metric)-2,79mm-Z-Code.jpg","478-12262-2-ND,478-12262-1-ND,478-12262-6-ND","12105C475MAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R 1210","1,985","1.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","4.7 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.110"" (2.79mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf","//media.digikey.com/Renders/TDK%20Renders/CGA-Series-1210-(3225-Metric)-2.2.jpg","445-10040-2-ND,445-10040-1-ND,445-10040-6-ND","CGA6P3X7R1H475K250AD","TDK Corporation","TDK Corporation","CAP CER 4.7UF 50V X7R 1210 EPOXY","1,571","1.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CGA","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","Epoxy Mountable","AEC-Q200","Automotive","-","Surface Mount, MLCC, Epoxy","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.110"" (2.80mm)","-","-"
"https://datasheets.kyocera-avx.com/LD-Series.pdf","//media.digikey.com/Renders/AVX%20Renders/1210-(2.79)-LD-Series.jpg","478-7512-2-ND,478-7512-1-ND,478-7512-6-ND","LD105C475KAB2A","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R 1210","0","1.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LD","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.110"" (2.79mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf","//media.digikey.com/Renders/TDK%20Renders/CGA-Series-1210-(3225-Metric)-2.2.jpg","445-10041-2-ND,445-10041-1-ND,445-10041-6-ND","CGA6P3X7R1H475M250AD","TDK Corporation","TDK Corporation","CAP CER 4.7UF 50V X7R 1210 EPOXY","1,297","1.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CGA","Active","4.7 µF","±20%","50V","X7R","-55°C ~ 125°C","Epoxy Mountable","AEC-Q200","Automotive","-","Surface Mount, MLCC, Epoxy","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.110"" (2.80mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//media.digikey.com/Renders/AVX%20Renders/1825-(4564-Metric)-1,30.jpg","478-12889-2-ND,478-12889-1-ND,478-12889-6-ND","18255C155KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1.5UF 50V X7R 1825","1,985","1.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","1.5 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1825 (4564 Metric)","0.180"" L x 0.250"" W (4.57mm x 6.35mm)","-","0.051"" (1.30mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C2220C105M5RACTU.pdf","//media.digikey.com/Renders/Kemet%20Renders/2220-(5750-Metric)-2,70mm-C-Series.jpg","399-C2220C105M5RAC7800TR-ND,399-C2220C105M5RAC7800CT-ND,399-C2220C105M5RAC7800DKR-ND","C2220C105M5RAC7800","KEMET","KEMET","CAP CER 1UF 50V X7R 2220","2,769","1.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Comm X7R","Active","1 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","2220 (5750 Metric)","0.224"" L x 0.197"" W (5.70mm x 5.00mm)","-","0.049"" (1.25mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//media.digikey.com/Photos/TDK%20Photos/MFG_FA22.JPG","445-174233-1-ND,445-174233-3-ND","FA22X7R1H685KRU06","TDK Corporation","TDK Corporation","CAP CER 6.8UF 50V X7R RADIAL","1,564","1.89","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Not For New Designs","6.8 µF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.295"" L x 0.177"" W (7.50mm x 4.50mm)","0.335"" (8.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1210X475K5RACAUTO7210","//media.digikey.com/Renders/Kemet%20Renders/1210-(3225).jpg","399-C1210X475K5RACAUTO7210TR-ND,399-C1210X475K5RACAUTO7210CT-ND,399-C1210X475K5RACAUTO7210DKR-ND","C1210X475K5RACAUTO7210","KEMET","KEMET","CAP CER 4.7UF 50V X7R 1210","2,174","1.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Auto X7R Flex","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","1210 (3225 Metric)","0.130"" L x 0.102"" W (3.30mm x 2.60mm)","-","0.110"" (2.80mm)","-","-"
"https://www.vishay.com/docs/45199/vjcommercialseries.pdf","//media.digikey.com/renders/Vishay%20Vitramon%20Renders/Vishay%20-%20VJ1812.jpg","720-1398-2-ND,720-1398-1-ND,720-1398-6-ND","VJ1812Y105JXAAT","Vishay Vitramon","Vishay Vitramon","CAP CER 1UF 50V X7R 1812","1,073","2.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ","Active","1 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.086"" (2.18mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C2225C105K5RACTU.pdf","//media.digikey.com/Renders/Kemet%20Renders/2225-(5763-Metric)-5,60x6,40x1,15mm.jpg","399-C2225C105K5RAC7800TR-ND,399-C2225C105K5RAC7800CT-ND,399-C2225C105K5RAC7800DKR-ND","C2225C105K5RAC7800","KEMET","KEMET","CAP CER 1UF 50V X7R 2225","1,015","2.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Comm X7R","Active","1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","2225 (5763 Metric)","0.220"" L x 0.252"" W (5.60mm x 6.40mm)","-","0.045"" (1.15mm)","-","-"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM32DR71H335KA55-01.pdf","//media.digikey.com/Renders/Murata%20Renders/1210-(3225-Metric)-2,20mm-GCM-Series.jpg","490-14781-2-ND,490-14781-1-ND,490-14781-6-ND","GCM32DR71H335KA55L","Murata Electronics","Murata Electronics","CAP CER 3.3UF 50V X7R 1210","1,581","2.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GCM","Not For New Designs","3.3 µF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.087"" (2.20mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/specsheet/C1812C475K5RACAUTO","//media.digikey.com/Renders/Kemet%20Renders/1812-(4532-Metric)-4,50x3,20x2,7mm.jpg","399-7060-2-ND,399-7060-1-ND,399-7060-6-ND","C1812C475K5RACAUTO","KEMET","KEMET","CAP CER 4.7UF 50V X7R 1812","1,908","2.68","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Auto X7R","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive, Bypass, Decoupling","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.071"" (1.80mm)","-","-"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/NTFNL-e.PDF","//media.digikey.com/Photos/United%20Chemi-Con%20Photos/KTS500B106M55N0T00.JPG","565-3335-2-ND,565-3335-1-ND,565-3335-6-ND","KTS500B156M55N0T00","United Chemi-Con","United Chemi-Con","CAP CER 15UF 50V X7R 2220","1,318","2.8","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","NTS","Active","15 µF","±20%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","2220 (5750 Metric)","0.224"" L x 0.197"" W (5.70mm x 5.00mm)","-","0.110"" (2.80mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AS_X7R_16V-to-250V_2.pdf","//media.digikey.com/Renders/Yageo%20Renders/1210-(3225-Metric)-2,80mm.jpg","311-4586-2-ND,311-4586-1-ND,311-4586-6-ND","AS1210KKX7R9BB475","YAGEO","YAGEO","CAP CER 4.7UF 50V X7R 1210","1,043","2.99","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AS","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.110"" (2.80mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//media.digikey.com/Renders/AVX%20Renders/1812-(4532-Metric)-2,80mm.jpg","478-10928-2-ND,478-10928-1-ND,478-10928-6-ND","18125C475KAZ2A","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R 1812","1,665","3.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","1812 (4532 Metric)","0.180"" L x 0.126"" W (4.57mm x 3.20mm)","-","0.040"" (1.02mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1812F105K5RACAUTO","//media.digikey.com/Renders/Kemet%20Renders/1812-(4532-Metric)-4,50x3,20x2,7mm.jpg","399-20374-2-ND,399-20374-1-ND,399-20374-6-ND","C1812F105K5RACAUTO","KEMET","KEMET","CAP CER 1UF 50V X7R 1812","1,048","3.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Auto X7R FO","Active","1 µF","±10%","50V","X7R","-55°C ~ 125°C","Open Mode","AEC-Q200","Automotive","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.075"" (1.90mm)","-","-"
