Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4825-ND","195T10","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 100MH 10A 420 MOHM","14","337.57","0","1","Bulk","195","Active","-","-","100 mH","±15%","10 A","-","Unshielded","420mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","7.500"" L x 6.000"" W (190.50mm x 152.40mm)","6.250"" (158.75mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4805-ND","195B150","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 500UH 150A 1.8 MOHM","14","380.86","0","1","Bulk","195","Active","-","-","500 µH","±15%","150 A","-","Unshielded","1.8mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.250"" L x 5.500"" W (133.35mm x 139.70mm)","4.470"" (113.54mm)"
"-","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7443783533650.jpg","732-13654-ND","7443783533650","Würth Elektronik","Würth Elektronik","FIXED IND 65UH 17.2A 14.44 MOHM","84","14.51","0","1","Tray","WE-HCFT","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","65 µH","±20%","17.2 A","26.6A","Shielded","14.44mOhm Max","-","4.28MHz","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Nonstandard","-","1.417"" L x 1.358"" W (36.00mm x 34.50mm)","1.378"" (35.00mm)"
"http://www.hammondmfg.com/pdf/5c0032.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_157J.jpg","HM1524-ND","157D","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 1MH 10A 38 MOHM CHASS","38","22.33","0","1","Bulk","157","Active","-","-","1 mH","±15%","10 A","-","Unshielded","38mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","3.250"" L x 1.750"" W (82.55mm x 44.45mm)","2.000"" (50.80mm)"
"http://www.hammondmfg.com/pdf/5c0032.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/159S.JPG","HM1556-ND","159ZL","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 2.5MH 10A 44 MOHM CHAS","69","35","0","1","Bulk","159","Active","-","-","2.5 mH","±15%","10 A","-","Unshielded","44mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","4.030"" L x 2.250"" W (102.36mm x 57.15mm)","2.630"" (66.80mm)"
"http://catalog.triadmagnetics.com/Asset/C-59U.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/C-59U.JPG","237-1783-ND","C-59U","Triad Magnetics","Triad Magnetics","FIXED IND 10MH 12.5A 100 MOHM","44","50.79","0","1","Bulk","C","Active","Wirewound","-","10 mH","-20%, +50%","12.5 A","-","Unshielded","100mOhm","-","-","-","-40°C ~ 85°C","120 Hz","-","Chassis Mount","Nonstandard","-","4.125"" L x 3.000"" W (104.77mm x 76.20mm)","3.500"" (88.90mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM2131-ND","195C20","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 1MH 20A 13 MOHM CHASS","32","60.13","0","1","Bulk","195","Active","-","-","1 mH","±15%","20 A","-","Unshielded","13mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","3.000"" L x 3.060"" W (76.20mm x 77.72mm)","2.500"" (63.50mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM2135-ND","195J10","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 10MH 10A 70 MOHM CHASS","11","76.17","0","1","Bulk","195","Active","-","-","10 mH","±15%","10 A","-","Unshielded","70mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","3.750"" L x 4.350"" W (95.25mm x 110.49mm)","3.130"" (79.50mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM2136-ND","195M10","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 20MH 10A 13 MOHM CHASS","4","96.94","0","1","Bulk","195","Active","-","-","20 mH","±15%","10 A","-","Unshielded","13mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","4.500"" L x 4.750"" W (114.30mm x 120.65mm)","3.750"" (95.25mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4813-ND","195G20","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 5MH 20A 25 MOHM CHASS","15","112.5","0","1","Bulk","195","Active","-","-","5 mH","±15%","20 A","-","Unshielded","25mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","4.500"" L x 4.750"" W (114.30mm x 120.65mm)","3.750"" (95.25mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4823-ND","195R10","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 50MH 10A 165 MOHM CHAS","8","199.07","0","1","Bulk","195","Active","-","-","50 mH","±15%","10 A","-","Unshielded","165mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.250"" L x 5.500"" W (133.35mm x 139.70mm)","4.470"" (113.54mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM2134-ND","195G30","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 5MH 30A 23 MOHM CHASS","6","216.39","0","1","Bulk","195","Active","-","-","5 mH","±15%","30 A","-","Unshielded","23mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.250"" L x 5.500"" W (133.35mm x 139.70mm)","4.470"" (113.54mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4817-ND","195J30","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 10MH 30A 37 MOHM CHASS","13","302.95","0","1","Bulk","195","Active","-","-","10 mH","±15%","30 A","-","Unshielded","37mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","6.000"" L x 7.500"" W (152.40mm x 190.50mm)","5.000"" (127.00mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4812-ND","195E75","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 2.5MH 75A 8 MOHM CHASS","12","302.95","0","1","Bulk","195","Active","-","-","2.5 mH","±15%","75 A","-","Unshielded","8mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","6.000"" L x 6.630"" W (152.40mm x 168.40mm)","5.160"" (131.06mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4819-ND","195M20","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 20MH 20A 75 MOHM CHASS","4","320.25","0","1","Bulk","195","Active","-","-","20 mH","±15%","20 A","-","Unshielded","75mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","6.000"" L x 7.500"" W (152.40mm x 190.50mm)","5.000"" (127.00mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4814-ND","195G50","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 5MH 50A 21 MOHM CHASS","4","476.06","0","1","Bulk","195","Active","-","-","5 mH","±15%","50 A","-","Unshielded","21mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","7.500"" L x 6.500"" W (190.50mm x 165.10mm)","6.250"" (158.75mm)"
"https://api.kemet.com/component-edge/download/datasheet/SHBC20-1R7A0152V.pdf","//media.digikey.com/photos/Kemet%20Photos/SHBC8S-0R6A0024V.JPG","399-19148-ND","SHBC20-1R7A0152V","KEMET","KEMET","CMC 152UH 12A 2LN TH","42","10.2","0","1","Bulk","SHBC","Active","Toroidal","Alloy Powder","152 µH","±20%","12 A","-","Unshielded","20.4mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","Radial","1.622"" Dia (41.20mm)","1.622"" (41.20mm)"
"http://www.hammondmfg.com/pdf/5c0038.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1538M01.jpg","HM3361-ND","1538M19","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 68UH 10A 23 MOHM TH","34","10.82","0","1","Bulk","1538","Active","Wirewound","-","68 µH","±10%","10 A","-","Unshielded","23mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.940"" Dia x 1.380"" L (23.88mm x 35.05mm)","-"
"http://www.hammondmfg.com/pdf/5c0038.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1538M01.jpg","HM3362-ND","1538M20","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 100UH 10A 27 MOHM TH","31","12.37","0","1","Bulk","1538","Active","Wirewound","-","100 µH","±10%","10 A","-","Unshielded","27mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.940"" Dia x 1.620"" L (23.88mm x 41.15mm)","-"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM2137-ND","195P10","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 30MH 10A 170 MOHM CHAS","17","121.18","0","1","Bulk","195","Active","-","-","30 mH","±15%","10 A","-","Unshielded","170mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","4.500"" L x 5.250"" W (114.30mm x 133.35mm)","3.750"" (95.25mm)"
"http://catalog.triadmagnetics.com/Asset/C-80U.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/C-80U.JPG","237-1786-ND","C-80U","Triad Magnetics","Triad Magnetics","FIXED IND 24MH 20A 25 MOHM CHASS","14","247.42","0","1","Bulk","C","Active","Wirewound","-","24 mH","-20%, +50%","20 A","-","Unshielded","25mOhm","-","-","-","-40°C ~ 85°C","120 Hz","-","Chassis Mount","Nonstandard","-","4.562"" L x 5.500"" W (115.87mm x 139.70mm)","5.312"" (134.92mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4809-ND","195C75","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 1MH 75A 4MOHM CHAS MNT","2","248.84","0","1","Bulk","195","Active","-","-","1 mH","±15%","75 A","-","Unshielded","4mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.250"" L x 6.000"" W (133.35mm x 152.40mm)","4.470"" (113.54mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4821-ND","195P20","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 30MH 20A 130 MOHM CHAS","2","337.57","0","1","Bulk","195","Active","-","-","30 mH","±15%","20 A","-","Unshielded","130mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.250"" L x 6.910"" W (133.35mm x 175.51mm)","4.470"" (113.54mm)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-sc-series.pdf","//media.digikey.com/Photos/Belfuse/MFG_st-ch-200.jpg","595-1875-ND","CH-200","Signal Transformer","Signal Transformer","FIXED IND 300UH 200A 1 MOHM CHAS","8","456.32","0","1","Box","-","Active","-","-","300 µH","-","200 A","-","Unshielded","1mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","7.500"" L x 7.500"" W (190.50mm x 190.50mm)","6.252"" (158.80mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4811-ND","195E100","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 2.5MH 100A 6 MOHM CHAS","7","692.46","0","1","Bulk","195","Active","-","-","2.5 mH","±15%","100 A","-","Unshielded","6mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","9.000"" L x 9.750"" W (228.60mm x 247.65mm)","7.500"" (190.50mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4815-ND","195G75","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 5MH 75A 10 MOHM CHASS","2","779.02","0","1","Bulk","195","Active","-","-","5 mH","±15%","75 A","-","Unshielded","10mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","9.000"" L x 9.500"" W (228.60mm x 241.30mm)","7.760"" (197.10mm)"
"https://api.kemet.com/component-edge/download/datasheet/MPX1D2213L101.pdf","//media.digikey.com/Photos/Kemet%20Photos/Kemet-MPX1D2213Lx.jpg","399-MPX1D2213L101TR-ND,399-MPX1D2213L101CT-ND,399-MPX1D2213L101DKR-ND","MPX1D2213L101","KEMET","KEMET","FIXED IND 100UH 10A 47.4MOHM SMD","62","11.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","METCOM MPX","Active","Wirewound","Metal Composite","100 µH","±20%","10 A","10.5A","Shielded","47.4mOhm Max","-","1.6MHz","-","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","//media.digikey.com/Photos/Coiltronics%20Photos/CTX50-7-52-R.jpg","513-1741-ND","CTX50-7-52-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 50UH 10.5A 16.3MOHM TH","32","10.43","0","1","Bulk","CTX","Active","Toroidal","Iron Powder","50 µH","±20%","10.5 A","10.2A","Unshielded","16.3mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.535"" Dia x 0.661"" W (39.00mm x 16.80mm)","-"
"https://www.vishay.com/docs/34013/ih.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/IH10BQ101K.jpg","541-2550-ND","IH10BQ101K","Vishay Dale","Vishay Dale","FIXED IND 100UH 10A 30 MOHM TH","45","11.56","0","1","Bulk","IH","Active","Wirewound","Ferrite","100 µH","±10%","10 A","7A","Unshielded","30mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.935"" Dia x 1.625"" L (23.75mm x 41.28mm)","-"
"https://productfinder.pulseeng.com/products/datasheets/P589.pdf","//media.digikey.com/Photos/Pulse%20Photos/PE-51512NL.JPG","553-1802-5-ND","PE-51512NL","Pulse Electronics Power","Pulse Electronics Power","FIXED IND 90UH 10A 28 MOHM TH","77","11.98","0","1","Tray","-","Active","Toroidal","-","90 µH","-","10 A","-","Unshielded","28mOhm Max","-","-","-","-40°C ~ 130°C","50 kHz","-","Through Hole","Radial, Vertical, 4 Leads (Open)","-","1.950"" L x 0.910"" W (49.53mm x 23.11mm)","2.000"" (50.80mm)"
"https://www.bourns.com/docs/Product-Datasheets/1140_series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","1140-560K-RC-ND","1140-560K-RC","Bourns Inc.","Bourns Inc.","FIXED IND 56UH 12A 19 MOHM TH","61","12.96","0","1","Bulk","1140","Active","Wirewound","Ferrite","56 µH","±10%","12 A","27.6A","Unshielded","19mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.028"" (26.10mm)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-sc-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/CH-12.JPG","595-1871-ND","CH-12","Signal Transformer","Signal Transformer","FIXED IND 15MH 12A 100 MOHM CHAS","13","106.82","0","1","Box","-","Active","-","-","15 mH","-","12 A","-","Unshielded","100mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.252"" L x 4.000"" W (133.40mm x 101.60mm)","4.437"" (112.70mm)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-sc-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/CH-20.jpg","595-1874-ND","CH-20","Signal Transformer","Signal Transformer","FIXED IND 7MH 20A 50 MOHM CHASS","10","144.95","0","1","Box","-","Active","-","-","7 mH","-","20 A","-","Unshielded","50mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.252"" L x 4.000"" W (133.40mm x 101.60mm)","4.437"" (112.70mm)"
"http://catalog.triadmagnetics.com/Asset/C-60U.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/C-60U.JPG","237-1784-ND","C-60U","Triad Magnetics","Triad Magnetics","FIXED IND 5MH 22.5A 60 MOHM CHAS","3","151.75","0","1","Bulk","C","Active","Wirewound","-","5 mH","-20%, +50%","22.5 A","-","Unshielded","60mOhm","-","-","-","-40°C ~ 85°C","120 Hz","-","Chassis Mount","Nonstandard","-","4.500"" L x 4.187"" W (114.30mm x 106.35mm)","3.750"" (95.25mm)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-sc-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_CH-50.JPG","595-1879-ND","CH-50","Signal Transformer","Signal Transformer","FIXED IND 1.4MH 50A 10 MOHM CHAS","11","254.24","0","1","Box","-","Active","-","-","1.4 mH","-","50 A","-","Unshielded","10mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","6.374"" L x 5.252"" W (161.90mm x 133.40mm)","5.374"" (136.50mm)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-sc-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/CH-100.jpg","595-1870-ND","CH-100","Signal Transformer","Signal Transformer","FIXED IND 500UH 100A 5 MOHM CHAS","4","293.21","0","1","Box","-","Active","-","-","500 µH","-","100 A","-","Unshielded","5mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","6.374"" L x 6.252"" W (161.90mm x 158.80mm)","5.374"" (136.50mm)"
"https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf?ref_disty=digikey","//media.digikey.com/Photos/TDK%20Photos/PFC3519QM.jpg","445-16047-ND","PFC3819QM-151K11B-00","TDK Corporation","TDK Corporation","CHOKE COMMON MODE","86","13.57","0","1","Bulk","PFC","Active","Wirewound","Ferrite","150 µH","±10%","11.1 A","-","Unshielded","-","-","-","-","-30°C ~ 120°C","50 kHz","Choke Coils for PFC (Pin Terminal Type)","Through Hole","Radial, Horizontal, 8 Leads","-","1.575"" L x 1.319"" W (40.00mm x 33.50mm)","0.827"" (21.00mm)"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV28BZ60-ND","IHV28BZ60","Vishay Dale","Vishay Dale","FIXED IND 60UH 28A 8.5 MOHM TH","12","16.38","0","1","-","IHV","Active","-","Iron","60 µH","±10%","28 A","-","Unshielded","8.5mOhm Max","-","1.9MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.020"" Dia x 2.450"" L (25.91mm x 62.23mm)","-"
"https://www.schaffner.com/products/download/product/datasheet/ri-series-saturating-chokes/","//media.digikey.com/Photos/Schaffner%20EMC%20Photos/RI415.jpg","RI415-ND","RI415","Schaffner EMC Inc.","Schaffner EMC Inc.","FIXED IND 300UH 15A 8 MOHM TH","50","24.8","0","1","Tray","RI","Active","-","-","300 µH","-","15 A","-","Unshielded","8mOhm","-","-","-","-25°C ~ 110°C","1 kHz","-","Through Hole","Radial, Vertical","-","1.929"" L x 1.378"" W (49.00mm x 35.00mm)","1.339"" (34.00mm)"
"https://www.vishay.com/docs/34350/ihlp8787mz5a.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_IHLP-8787MZ-5.jpg","541-IHLP8787MZER750M5ATR-ND,541-IHLP8787MZER750M5ACT-ND,541-IHLP8787MZER750M5ADKR-ND","IHLP8787MZER750M5A","Vishay Dale","Vishay Dale","FIXED IND 75UH 12A 32.35 MOHM","80","10.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","IHLP-8787MZ-5A","Active","Molded","-","75 µH","±20%","12 A","12A","Shielded","32.35mOhm Max","-","2.01MHz","AEC-Q200","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.885"" L x 0.866"" W (22.48mm x 22.00mm)","0.512"" (13.00mm)"
"//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/MPXV_Series_DS.pdf","//media.digikey.com/Photos/Kemet%20Photos/MFG_MPXV1D1770.jpg","399-MPXV1D2213L680TR-ND,399-MPXV1D2213L680CT-ND,399-MPXV1D2213L680DKR-ND","MPXV1D2213L680","KEMET","KEMET","FIXED IND 68UH 12.5A 30.8MOHM SM","42","13.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MPXV","Active","-","Metal Composite","68 µH","±20%","12.5 A","14A","Shielded","30.8mOhm Max","-","2.1MHz","AEC-Q200","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://www.itg-electronics.com/files/935c00daa3dcdd25f466d287edac2f53.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_DHP106095S-XXXMHF.jpg","3013-DHP106095S-101MHF-ND","DHP106095S-101MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 100UH 11.5A 15.5 MOHM","30","5.8","0","30","Tray","DHP106095S","Active","-","Ferrite","100 µH","±20%","11.5 A","-","Shielded","15.5mOhm","-","-","-","-55°C ~ 130°C","-","-","Through Hole","Radial","-","1.094"" L x 0.724"" W (27.80mm x 18.40mm)","0.949"" (24.10mm)"
"https://www.itg-electronics.com/files/935c00daa3dcdd25f466d287edac2f53.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_DHP106095S-XXXMHF.jpg","3013-DHP106095S-620MHF-ND","DHP106095S-620MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 62UH 12A 14.7 MOHM TH","30","5.8","0","30","Tray","DHP106095S","Active","-","Ferrite","62 µH","±20%","12 A","-","Shielded","14.7mOhm","-","-","-","-55°C ~ 130°C","-","-","Through Hole","Radial","-","1.094"" L x 0.724"" W (27.80mm x 18.40mm)","0.949"" (24.10mm)"
"https://www.itg-electronics.com/files/935c00daa3dcdd25f466d287edac2f53.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_DHP106095S-180MHF.jpg","3013-DHP106095S-500MHF-ND","DHP106095S-500MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 50UH 13.7A 11.2MOHM TH","30","6.466","0","30","Tray","DHP106095S","Active","-","Ferrite","50 µH","±20%","13.7 A","16.2A","Shielded","11.2mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Through Hole","Radial, Vertical","-","1.063"" L x 0.724"" W (27.00mm x 18.40mm)","0.949"" (24.10mm)"
"https://www.itg-electronics.com/files/935c00daa3dcdd25f466d287edac2f53.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_DHP106095S-180MHF.jpg","3013-DHP106095S-860MHF-ND","DHP106095S-860MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 86UH 12A 14.7 MOHM TH","30","6.466","0","30","Tray","DHP106095S","Active","-","Ferrite","86 µH","±20%","12 A","10.5A","Shielded","14.7mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Through Hole","Radial, Vertical","-","1.063"" L x 0.724"" W (27.00mm x 18.40mm)","0.949"" (24.10mm)"
"https://www.itg-electronics.com/files/935c00daa3dcdd25f466d287edac2f53.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_DHP106095S-180MHF.jpg","3013-DHP106095S-680MHF-ND","DHP106095S-680MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 68UH 12A 14.7 MOHM TH","30","6.466","0","30","Tray","DHP106095S","Active","-","Ferrite","68 µH","±20%","12 A","12.9A","Shielded","14.7mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Through Hole","Radial, Vertical","-","1.063"" L x 0.724"" W (27.00mm x 18.40mm)","0.949"" (24.10mm)"
"https://www.itg-electronics.com/files/935c00daa3dcdd25f466d287edac2f53.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_DHP106095S-180MHF.jpg","3013-DHP106095S-560MHF-ND","DHP106095S-560MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 56UH 12A 14.7 MOHM TH","30","6.466","0","30","Tray","DHP106095S","Active","-","Ferrite","56 µH","±20%","12 A","15.2A","Shielded","14.7mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Through Hole","Radial, Vertical","-","1.063"" L x 0.724"" W (27.00mm x 18.40mm)","0.949"" (24.10mm)"
"https://www.itg-electronics.com/files/ba8515baa7a6519309a3ff6021f7f19c.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_L201219-XXXMHF.jpg","3013-L201219-630MHF-ND","L201219-630MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 62.8UH 17A 9.1MOHM TH","20","30","0","20","Tray","L201219","Active","Toroidal","Alloy Powder","62.8 µH","±20%","17 A","12A","Unshielded","9.1mOhm Max","-","-","-","-55°C ~ 130°C","10 kHz","-","Through Hole","Radial, Vertical Cylinder, 4 Leads (Open)","-","1.319"" L x 0.787"" W (33.50mm x 20.00mm)","1.457"" (37.00mm)"
"https://www.itg-electronics.com/files/7f0fdd2ca6ba83f0392b88cbd54e8a87.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_L201203-XXXMHF.jpg","3013-L201204-161MHF-ND","L201204-161MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 165UH 17A 23.5MOHM TH","6","30","0","6","Tray","L201204","Active","Toroidal","Alloy Powder","165 µH","±20%","17 A","13A","Unshielded","23.5mOhm Max","-","-","-","-55°C ~ 130°C","10 kHz","-","Through Hole","Radial, Vertical Cylinder, 4 Leads (Open)","-","2.106"" L x 1.043"" W (53.50mm x 26.50mm)","2.165"" (55.00mm)"
