Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206X225M3RECAUTO7210","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X225M3RECAUTO7210-ND","C1206X225M3RECAUTO7210","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 20%","0","0.10032","0","8000","Tape & Reel (TR)","ESD SMD Auto X7R","Active","2.2 µF","±20%","25V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"https://www.yuden.co.jp/productdata/catalog/mlcc_all_hq_e.pdf","//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/1206-(3216-Metric)-0,90mm.jpg","TMK316AB7475MLHT-ND","TMK316AB7475MLHT","Taiyo Yuden","Taiyo Yuden","CAP CER 4.7UF 25V X7R 1206","0","0.10081","0","2000","Tape & Reel (TR)","M","Active","4.7 µF","±20%","25V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://www.yuden.co.jp/productdata/catalog/mlcc_all_e.pdf","//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/1206-(3216-Metric)-0,90mm.jpg","TMK316C6106KL-T-ND","TMK316C6106KL-T","Taiyo Yuden","Taiyo Yuden","CAP CER 10UF 25V X6S 1206","0","0.10098","0","2000","Tape & Reel (TR)","M","Active","10 µF","±10%","25V","X6S","-55°C ~ 105°C","-","-","SMPS Filtering","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.028"" (0.70mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206X225K3REC7800","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X225K3REC7800-ND","C1206X225K3REC7800","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 10%","0","0.10296","0","2000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","2.2 µF","±10%","25V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206X225M3REC7800","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X225M3REC7800-ND","C1206X225M3REC7800","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 20%","0","0.10296","0","2000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","2.2 µF","±20%","25V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"http://www.passivecomponent.com/wp-content/uploads/datasheet/WTC_MLCC_General_Purpose.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0805-(2012-Metric)-1,40mm.jpg","1292-0805B475M250CTTR-ND","0805B475M250CT","Walsin Technology Corporation","Walsin Technology Corporation","MLCC 4.7UF 25V X7R 0805","0","0.10435","0","3000","Tape & Reel (TR)","-","Active","4.7 µF","±20%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.057"" (1.45mm)","-","-"
"https://www.yuden.co.jp/productdata/catalog/mlcc01_hq_e.pdf","//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/1210-(3225-Metric)-2,70mm.jpg","TMK325B7225MH-T-ND","TMK325B7225MH-T","Taiyo Yuden","Taiyo Yuden","CAP CER 2.2UF 25V X7R 1210","0","0.10455","0","2000","Tape & Reel (TR)","M","Active","2.2 µF","±20%","25V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.063"" (1.60mm)","-","-"
"-","-","478-12063C225K4T4ATR-ND","12063C225K4T4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.10472","0","5000","Tape & Reel (TR)","-","Active","2.2 µF","±10%","25V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","-","-","-"
"http://www.passivecomponent.com/wp-content/uploads/datasheet/WTC_MLCC_General_Purpose.pdf","-","1292-1206B335K250CTTR-ND","1206B335K250CT","Walsin Technology Corporation","Walsin Technology Corporation","MLCC 3.3UF 25V X7R 1206","0","0.10672","0","2000","Tape & Reel (TR)","-","Active","3.3 µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"http://www.passivecomponent.com/wp-content/uploads/datasheet/WTC_MLCC_General_Purpose.pdf","-","1292-1206B335M250CTTR-ND","1206B335M250CT","Walsin Technology Corporation","Walsin Technology Corporation","MLCC 3.3UF 25V X7R 1206","0","0.10672","0","2000","Tape & Reel (TR)","-","Active","3.3 µF","±20%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM219C71E475KE21-01.pdf","//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric)-1,00mm.jpg","GRM219C71E475KE21L-ND","GRM219C71E475KE21L","Murata Electronics","Murata Electronics","CAP CER 4.7UF 25V X7S 0805","0","0.10712","0","3000","Tape & Reel (TR)","GRM","Active","4.7 µF","±10%","25V","X7S","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://www.samsungsem.com/resources/file/global/support/product_catalog/MLCC.pdf","//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/Ceramic-Capacitor-CL-Series.jpg","1276-CL32B106KAJNNWETR-ND","CL32B106KAJNNWE","Samsung Electro-Mechanics","Samsung Electro-Mechanics","MLCC10UF25V 10 X7R1210","0","0.10779","0","100000","Tape & Reel (TR)","CL","Active","10 µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.106"" (2.70mm)","-","-"
"-","-","478-12063C225K4Z4ATR-ND","12063C225K4Z4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.1078","0","10000","Tape & Reel (TR)","FLEXITERM®","Active","2.2 µF","±10%","25V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","-","-","-"
"https://www.yuden.co.jp/productdata/catalog/mlcc06_e.pdf","//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/1206-(3216-Metric)-0,90mm.jpg","TMK316B7106ML-TD-ND","TMK316B7106ML-TD","Taiyo Yuden","Taiyo Yuden","CAP CER 10UF 25V X7R 1206","0","0.1089","0","2000","Tape & Reel (TR)","M","Active","10 µF","±20%","25V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.passivecomponent.com/wp-content/uploads/datasheet/WTC_MLCC_General_Purpose.pdf","-","1292-1206B225J250CTTR-ND","1206B225J250CT","Walsin Technology Corporation","Walsin Technology Corporation","MLCC 2.2UF 25V X7R 1206","0","0.1091","0","2000","Tape & Reel (TR)","-","Active","2.2 µF","±5%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"http://www.passivecomponent.com/wp-content/uploads/datasheet/WTC_MLCC_General_Purpose.pdf","-","1292-1206B475J250CTTR-ND","1206B475J250CT","Walsin Technology Corporation","Walsin Technology Corporation","MLCC 4.7UF 25V X7R 1206","0","0.1091","0","2000","Tape & Reel (TR)","-","Active","4.7 µF","±5%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206C225J3REC7210","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,80mm.jpg","C1206C225J3REC7210-ND","C1206C225J3REC7210","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 5%","0","0.10982","0","8000","Tape & Reel (TR)","ESD SMD Comm X7R","Active","2.2 µF","±5%","25V","X7R","-55°C ~ 125°C","-","-","ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C1206X225K3RECAUTO.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X225K3RECAUTO-ND","C1206X225K3RECAUTO","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 10%","0","0.11286","0","2000","Tape & Reel (TR)","ESD SMD Auto X7R","Active","2.2 µF","±10%","25V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C1206X225M3RECAUTO.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X225M3RECAUTO-ND","C1206X225M3RECAUTO","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 20%","0","0.11286","0","2000","Tape & Reel (TR)","ESD SMD Auto X7R","Active","2.2 µF","±20%","25V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C1206X225J3RECAUTO7210.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","C1206X225J3RECAUTO7210-ND","C1206X225J3RECAUTO7210","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 5%","0","0.11442","0","8000","Tape & Reel (TR)","ESD SMD Auto X7R","Active","2.2 µF","±5%","25V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"-","//media.digikey.com/Photos/Walsin%20Tech/1206-(3216-Metric).jpg","1292-SH31B475K250CTTR-ND","SH31B475K250CT","Walsin Technology Corporation","Walsin Technology Corporation","MLCC 4.7UF 25V X7R 1206","0","0.11524","0","2000","Tape & Reel (TR)","SH","Active","4.7 µF","±10%","25V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.035"" (0.90mm)","-","-"
"-","-","478-12103C225KAT4ATR-ND","12103C225KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.1155","0","8000","Tape & Reel (TR)","-","Active","2.2 µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.130"" L x 0.098"" W (3.30mm x 2.50mm)","-","-","-","-"
"-","-","478-12063C475K4T4ATR-ND","12063C475K4T4A","KYOCERA AVX","KYOCERA AVX","CAP CER SMD","0","0.1155","0","5000","Tape & Reel (TR)","-","Active","4.7 µF","±10%","25V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","-","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","-","478-12478-2-ND,478-12478-1-ND,478-12478-6-ND","12063C225KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 2.2UF 25V X7R 1206","0","0.11792","0","10000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","2.2 µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.070"" (1.78mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C1206C225J3RECAUTO7210.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,80mm.jpg","C1206C225J3RECAUTO7210-ND","C1206C225J3RECAUTO7210","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 5%","0","0.11862","0","8000","Tape & Reel (TR)","ESD SMD Auto X7R","Active","2.2 µF","±5%","25V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf","//media.digikey.com/Renders/TDK%20Renders/CGA-Series-1206-(3216-Metric).jpg","CGA5L2X7R1E225M160AE-ND","CGA5L2X7R1E225M160AE","TDK Corporation","TDK Corporation","CAP CER 2.2UF 25V X7R 1206","0","0.1188","0","2000","Tape & Reel (TR)","CGA","Active","2.2 µF","±20%","25V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://api.kemet.com/component-edge/download/datasheet/C1206C225K3RECAUTO7210.pdf","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,80mm.jpg","C1206C225K3RECAUTO7210-ND","C1206C225K3RECAUTO7210","KEMET","KEMET","CAP CER 1206 2.2UF 25V X7R 10%","0","0.1188","0","8000","Tape & Reel (TR)","ESD SMD Auto X7R","Active","2.2 µF","±10%","25V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
